,id,passorfail
9864,83476,0.0
9865,83477,
9866,83478,0.0
9867,83479,
9868,83480,0.0
9869,83481,0.0
9870,83482,
9871,83483,0.0
9872,83484,
9873,83485,0.0
9874,83486,
9875,83487,0.0
9876,83488,
9877,83489,0.0
9878,83490,
9879,83491,0.0
9880,83492,
9881,83493,0.0
9882,83494,
9883,83495,0.0
9884,83496,
9885,83497,0.0
9886,83498,
9887,83499,0.0
9888,83500,
9889,83501,0.0
9890,83502,
9891,83503,0.0
9892,83504,
9893,83505,0.0
9894,83506,
9895,83507,0.0
9896,83508,
9897,83509,0.0
9898,83510,
9899,83511,0.0
9900,83512,
9901,83513,0.0
9902,83514,
9903,83515,0.0
9904,83516,
9905,83517,0.0
9906,83518,
9907,83519,0.0
9908,83520,
9909,83521,0.0
9910,83522,
9911,83523,0.0
9912,83524,
9913,83525,0.0
9914,83526,
9915,83527,0.0
9916,83528,
9917,83529,0.0
9918,83530,
9919,83531,0.0
9920,83532,
9921,83533,0.0
9922,83534,
9923,83535,0.0
9924,83536,
9925,83537,0.0
9926,83538,
9927,83539,
9928,83540,0.0
9929,83541,
9930,83542,0.0
9931,83543,
9932,83544,0.0
9933,83545,
9934,83546,0.0
9935,83547,
9936,83548,0.0
9937,83549,0.0
9938,83550,
9939,83551,0.0
9940,83552,
9941,83553,0.0
9942,83554,
9943,83555,0.0
9944,83556,
9945,83557,0.0
9946,83558,
9947,83559,0.0
9948,83560,
9949,83561,0.0
9950,83562,
9951,83563,0.0
9952,83564,
9953,83565,0.0
9954,83566,
9955,83567,0.0
9956,83568,
9957,83569,0.0
9958,83570,
9959,83571,0.0
9960,83572,
9961,83573,0.0
9962,83574,
9963,83575,0.0
9964,83576,
9965,83577,0.0
9966,83578,
9967,83579,0.0
9968,83580,
9969,83581,0.0
9970,83582,
9971,83583,0.0
9972,83584,
9973,83585,0.0
9974,83586,
9975,83587,0.0
9976,83588,
9977,83589,0.0
9978,83590,
9979,83591,0.0
9980,83592,
9981,83593,0.0
9982,83594,
9983,83595,0.0
9984,83596,
9985,83597,0.0
9986,83598,
9987,83599,0.0
9988,83600,0.0
9989,83601,
9990,83602,0.0
9991,83603,
9992,83604,0.0
9993,83605,
9994,83606,0.0
9995,83607,
9996,83608,0.0
9997,83609,
9998,83610,0.0
9999,83611,
10000,83612,0.0
10001,83613,
10002,83614,0.0
10003,83615,
10004,83616,0.0
10005,83617,
10006,83618,0.0
10007,83619,
10008,83620,0.0
10009,83621,
10010,83622,
10011,83623,
10012,83624,1.0
10013,83625,
10014,83626,
10015,83627,1.0
10016,83628,
10017,83629,1.0
10018,83630,1.0
10019,83631,
10020,83632,1.0
10021,83633,
10022,83634,0.0
10023,83635,
10024,83636,0.0
10025,83637,
10026,83638,0.0
10027,83639,
10028,83640,0.0
10029,83641,
10030,83642,0.0
10031,83643,
10032,83644,0.0
10033,83645,
10034,83646,0.0
10035,83647,
10036,83648,0.0
10037,83649,
10038,83650,0.0
10039,83651,
10040,83652,0.0
10041,83653,
10042,83654,0.0
10043,83655,
10044,83656,0.0
10045,83657,
10046,83658,0.0
10047,83659,
10048,83660,0.0
10049,83661,
10050,83662,0.0
10051,83663,
10052,83664,0.0
10053,83665,
10054,83666,0.0
10055,83667,
10056,83668,0.0
10057,83669,
10058,83670,0.0
10059,83671,
10060,83672,0.0
10061,83673,
10062,83674,0.0
10063,83675,
10064,83676,0.0
10065,83677,0.0
10066,83678,
10067,83679,0.0
10068,83680,
10069,83681,
10070,83682,0.0
10071,83683,
10072,83684,0.0
10073,83685,
10074,83686,0.0
10075,83687,
10076,83688,0.0
10077,83689,
10078,83690,0.0
10079,83691,
10080,83692,0.0
10081,83693,
10082,83694,0.0
10083,83695,
10084,83696,0.0
10085,83697,
10086,83698,0.0
10087,83699,
10088,83700,0.0
10089,83701,
10090,83702,0.0
10091,83703,
10092,83704,
10093,83705,0.0
10094,83706,
10095,83707,0.0
10096,83708,
10097,83709,0.0
10098,83710,0.0
10099,83711,
10100,83712,0.0
10101,83713,
10102,83714,0.0
10103,83715,
10104,83716,0.0
10105,83717,
10106,83718,0.0
10107,83719,
10108,83720,0.0
10109,83721,
10110,83722,0.0
10111,83723,
10112,83724,0.0
10113,83725,
10114,83726,0.0
10115,83727,
10116,83728,0.0
10117,83729,
10118,83730,0.0
10119,83731,
10120,83732,0.0
10121,83733,
10122,83734,0.0
10123,83735,
10124,83736,0.0
10125,83737,
10126,83738,0.0
10127,83739,
10128,83740,0.0
10129,83741,
10130,83742,0.0
10131,83743,
10132,83744,0.0
10133,83745,
10134,83746,0.0
10135,83747,
10136,83748,0.0
10137,83749,0.0
10138,83750,
10139,83751,0.0
10140,83752,
10141,83753,0.0
10142,83754,
10143,83755,
10144,83756,0.0
10145,83757,0.0
10146,83758,
10147,83759,0.0
10148,83760,
10149,83761,0.0
10150,83762,
10151,83763,0.0
10152,83764,
10153,83765,0.0
10154,83766,
10155,83767,0.0
10156,83768,
10157,83769,0.0
10158,83770,
10159,83771,0.0
10160,83772,0.0
10161,83773,0.0
10162,83774,
10163,83775,
10164,83776,0.0
10165,83777,0.0
10166,83778,
10167,83779,0.0
10168,83780,
10169,83781,0.0
10170,83782,
10171,83783,0.0
10172,83784,
10173,83785,0.0
10174,83786,
10175,83787,0.0
10176,83788,
10177,83789,0.0
10178,83790,
10179,83791,0.0
10180,83792,
10181,83793,0.0
10182,83794,
10183,83795,0.0
10184,83796,
10185,83797,0.0
10186,83798,
10187,83799,0.0
10188,83800,
10189,83801,0.0
10190,83802,
10191,83803,0.0
10192,83804,
10193,83805,0.0
10194,83806,
10195,83807,0.0
10196,83808,
10197,83809,0.0
10198,83810,0.0
10199,83811,
10200,83812,0.0
10201,83813,
10202,83814,0.0
10203,83815,
10204,83816,0.0
10205,83817,
10206,83818,0.0
10207,83819,
10208,83820,0.0
10209,83821,
10210,83822,0.0
10211,83823,0.0
10212,83824,
10213,83825,0.0
10214,83826,
10215,83827,0.0
10216,83828,
10217,83829,0.0
10218,83830,
10219,83831,0.0
10220,83832,
10221,83833,0.0
10222,83834,
10223,83835,0.0
10224,83836,
10225,83837,0.0
10226,83838,
10227,83839,0.0
10228,83840,
10229,83841,0.0
10230,83842,
10231,83843,0.0
10232,83844,
10233,83845,0.0
10234,83846,
10235,83847,
10236,83848,0.0
10237,83849,
10238,83850,0.0
10239,83851,
10240,83852,0.0
10241,83853,
10242,83854,0.0
10243,83855,
10244,83856,0.0
10245,83857,
10246,83858,0.0
10247,83859,
10248,83860,0.0
10249,83861,
10250,83862,0.0
10251,83863,
10252,83864,0.0
10253,83865,
10254,83866,0.0
10255,83867,
10256,83868,0.0
10257,83869,
10258,83870,0.0
10259,83871,
10260,83872,0.0
10261,83873,
10262,83874,0.0
10263,83875,0.0
10264,83876,
10265,83877,0.0
10266,83878,
10267,83879,0.0
10268,83880,
10269,83881,0.0
10270,83882,
10271,83883,0.0
10272,83884,
10273,83885,0.0
10274,83886,
10275,83887,0.0
10276,83888,
10277,83889,0.0
10278,83890,
10279,83891,0.0
10280,83892,
10281,83893,0.0
10282,83894,
10283,83895,0.0
10284,83896,
10285,83897,0.0
10286,83898,
10287,83899,0.0
10288,83900,
10289,83901,
10290,83902,
10291,83903,0.0
10292,83904,
10293,83905,0.0
10294,83906,0.0
10295,83907,0.0
10296,83908,0.0
10297,83909,
10298,83910,0.0
10299,83911,
10300,83912,0.0
10301,83913,
10302,83914,0.0
10303,83915,
10304,83916,0.0
10305,83917,
10306,83918,0.0
10307,83919,
10308,83920,0.0
10309,83921,
10310,83922,0.0
10311,83923,
10312,83924,0.0
10313,83925,
10314,83926,0.0
10315,83927,
10316,83928,0.0
10317,83929,
10318,83930,0.0
10319,83931,
10320,83932,
10321,83933,0.0
10322,83934,0.0
10323,83935,
10324,83936,0.0
10325,83937,
10326,83938,0.0
10327,83939,
10328,83940,0.0
10329,83941,0.0
10330,83942,0.0
10331,83943,
10332,83944,0.0
10333,83945,
10334,83946,0.0
10335,83947,
10336,83948,0.0
10337,83949,
10338,83950,0.0
10339,83951,
10340,83952,0.0
10341,83953,
10342,83954,0.0
10343,83955,
10344,83956,0.0
10345,83957,
10346,83958,0.0
10347,83959,
10348,83960,0.0
10349,83961,0.0
10350,83962,0.0
10351,83963,0.0
10352,83964,0.0
10353,83965,0.0
10354,83966,0.0
10355,83967,
10356,83968,0.0
10357,83969,0.0
10358,83970,
10359,83971,0.0
10360,83972,
10361,83973,0.0
10362,83974,
10363,83975,0.0
10364,83976,
10365,83977,0.0
10366,83978,
10367,83979,0.0
10368,83980,
10369,83981,0.0
10370,83982,
10371,83983,0.0
10372,83984,
10373,83985,
10374,83986,0.0
10375,83987,
10376,83988,0.0
10377,83989,
10378,83990,0.0
10379,83991,
10380,83992,0.0
10381,83993,
10382,83994,0.0
10383,83995,
10384,83996,0.0
10385,83997,
10386,83998,0.0
10387,83999,
10388,84000,0.0
10389,84001,
10390,84002,0.0
10391,84003,
10392,84004,0.0
10393,84005,
10394,84006,0.0
10395,84007,
10396,84008,0.0
10397,84009,0.0
10398,84010,
10399,84011,0.0
10400,84012,
10401,84013,0.0
10402,84014,
10403,84015,0.0
10404,84016,
10405,84017,0.0
10406,84018,
10407,84019,0.0
10408,84020,
10409,84021,0.0
10410,84022,
10411,84023,0.0
10412,84024,
10413,84025,0.0
10414,84026,
10415,84027,0.0
10416,84028,
10417,84029,0.0
10418,84030,0.0
10419,84031,
10420,84032,0.0
10421,84033,
10422,84034,0.0
10423,84035,
10424,84036,0.0
10425,84037,
10426,84038,0.0
10427,84039,
10428,84040,0.0
10429,84041,
10430,84042,0.0
10431,84043,
10432,84044,0.0
10433,84045,
10434,84046,0.0
10435,84047,
10436,84048,0.0
10437,84049,
10438,84050,0.0
10439,84051,
10440,84052,0.0
10441,84053,
10442,84054,0.0
10443,84055,
10444,84056,
10445,84057,0.0
10446,84058,0.0
10447,84059,0.0
10448,84060,
10449,84061,0.0
10450,84062,
10451,84063,0.0
10452,84064,
10453,84065,0.0
10454,84066,
10455,84067,
10456,84068,0.0
10457,84069,
10458,84070,0.0
10459,84071,
10460,84072,0.0
10461,84073,
10462,84074,0.0
10463,84075,0.0
10464,84076,
10465,84077,0.0
10466,84078,
10467,84079,0.0
10468,84080,
10469,84081,0.0
10470,84082,
10471,84083,0.0
10472,84084,
10473,84085,0.0
10474,84086,
10475,84087,0.0
10476,84088,
10477,84089,0.0
10478,84090,
10479,84091,0.0
10480,84092,
10481,84093,0.0
10482,84094,
10483,84095,0.0
10484,84096,
10485,84097,0.0
10486,84098,
10487,84099,0.0
10488,84100,
10489,84101,0.0
10490,84102,
10491,84103,0.0
10492,84104,
10493,84105,0.0
10494,84106,
10495,84107,0.0
10496,84108,
10497,84109,0.0
10498,84110,
10499,84111,
10500,84112,0.0
10501,84113,
10502,84114,0.0
10503,84115,
10504,84116,0.0
10505,84117,
10506,84118,0.0
10507,84119,
10508,84120,0.0
10509,84121,
10510,84122,0.0
10511,84123,
10512,84124,0.0
10513,84125,
10514,84126,0.0
10515,84127,
10516,84128,0.0
10517,84129,
10518,84130,0.0
10519,84131,
10520,84132,0.0
10521,84133,
10522,84134,0.0
10523,84135,
10524,84136,0.0
10525,84137,
10526,84138,0.0
10527,84139,
10528,84140,0.0
10529,84141,
10530,84142,0.0
10531,84143,
10532,84144,0.0
10533,84145,
10534,84146,0.0
10535,84147,
10536,84148,0.0
10537,84149,
10538,84150,0.0
10539,84151,
10540,84152,0.0
10541,84153,
10542,84154,0.0
10543,84155,
10544,84156,0.0
10545,84157,
10546,84158,0.0
10547,84159,
10548,84160,0.0
10549,84161,
10550,84162,0.0
10551,84163,
10552,84164,0.0
10553,84165,
10554,84166,0.0
10555,84167,
10556,84168,0.0
10557,84169,
10558,84170,0.0
10559,84171,
10560,84172,0.0
10561,84173,
10562,84174,0.0
10563,84175,
10564,84176,0.0
10565,84177,0.0
10566,84178,
10567,84179,
10568,84180,0.0
10569,84181,0.0
10570,84182,
10571,84183,0.0
10572,84184,
10573,84185,0.0
10574,84186,
10575,84187,0.0
10576,84188,
10577,84189,0.0
10578,84190,
10579,84191,0.0
10580,84192,0.0
10581,84193,
10582,84194,0.0
10583,84195,
10584,84196,0.0
10585,84197,
10586,84198,0.0
10587,84199,
10588,84200,0.0
10589,84201,
10590,84202,0.0
10591,84203,
10592,84204,
10593,84205,0.0
10594,84206,
10595,84207,0.0
10596,84208,
10597,84209,0.0
10598,84210,
10599,84211,0.0
10600,84212,
10601,84213,0.0
10602,84214,
10603,84215,0.0
10604,84216,
10605,84217,0.0
10606,84218,
10607,84219,0.0
10608,84220,
10609,84221,0.0
10610,84222,0.0
10611,84223,
10612,84224,0.0
10613,84225,
10614,84226,0.0
10615,84227,
10616,84228,0.0
10617,84229,
10618,84230,0.0
10619,84231,
10620,84232,0.0
10621,84233,
10622,84234,0.0
10623,84235,
10624,84236,0.0
10625,84237,
10626,84238,0.0
10627,84239,
10628,84240,0.0
10629,84241,
10630,84242,0.0
10631,84243,
10632,84244,0.0
10633,84245,
10634,84246,0.0
10635,84247,
10636,84248,0.0
10637,84249,0.0
10638,84250,
10639,84251,
10640,84252,
10641,84253,1.0
10642,84254,
10643,84255,
10644,84256,0.0
10645,84257,
10646,84258,0.0
10647,84259,
10648,84260,
10649,84261,
10650,84262,0.0
10651,84263,
10652,84264,0.0
10653,84265,
10654,84266,0.0
10655,84267,
10656,84268,0.0
10657,84269,
10658,84270,0.0
10659,84271,0.0
10660,84272,
10661,84273,0.0
10662,84274,
10663,84275,0.0
10664,84276,
10665,84277,0.0
10666,84278,
10667,84279,0.0
10668,84280,
10669,84281,0.0
10670,84282,
10671,84283,0.0
10672,84284,
10673,84285,0.0
10674,84286,
10675,84287,0.0
10676,84288,
10677,84289,
10678,84290,0.0
10679,84291,
10680,84292,
10681,84293,0.0
10682,84294,
10683,84295,0.0
10684,84296,
10685,84297,0.0
10686,84298,
10687,84299,0.0
10688,84300,
10689,84301,0.0
10690,84302,
10691,84303,0.0
10692,84304,
10693,84305,0.0
10694,84306,
10695,84307,0.0
10696,84308,
10697,84309,0.0
10698,84310,
10699,84311,0.0
10700,84312,
10701,84313,
10702,84314,0.0
10703,84315,
10704,84316,0.0
10705,84317,
10706,84318,0.0
10707,84319,
10708,84320,0.0
10709,84321,
10710,84322,0.0
10711,84323,
10712,84324,0.0
10713,84325,
10714,84326,0.0
10715,84327,
10716,84328,0.0
10717,84329,
10718,84330,0.0
10719,84331,
10720,84332,0.0
10721,84333,
10722,84334,0.0
10723,84335,
10724,84336,0.0
10725,84337,
10726,84338,0.0
10727,84339,
10728,84340,0.0
10729,84341,
10730,84342,0.0
10731,84343,
10732,84344,0.0
10733,84345,
10734,84346,0.0
10735,84347,
10736,84348,0.0
10737,84349,
10738,84350,0.0
10739,84351,
10740,84352,0.0
10741,84353,
10742,84354,0.0
10743,84355,
10744,84356,0.0
10745,84357,
10746,84358,0.0
10747,84359,
10748,84360,0.0
10749,84361,
10750,84362,0.0
10751,84363,
10752,84364,0.0
10753,84365,
10754,84366,0.0
10755,84367,
10756,84368,0.0
10757,84369,0.0
10758,84370,
10759,84371,0.0
10760,84372,
10761,84373,0.0
10762,84374,
10763,84375,0.0
10764,84376,
10765,84377,0.0
10766,84378,
10767,84379,0.0
10768,84380,
10769,84381,0.0
10770,84382,
10771,84383,0.0
10772,84384,
10773,84385,0.0
10774,84386,
10775,84387,0.0
10776,84388,
10777,84389,0.0
10778,84390,
10779,84391,0.0
10780,84392,
10781,84393,0.0
10782,84394,
10783,84395,0.0
10784,84396,
10785,84397,0.0
10786,84398,
10787,84399,0.0
10788,84400,
10789,84401,0.0
10790,84402,
10791,84403,0.0
10792,84404,
10793,84405,0.0
10794,84406,
10795,84407,0.0
10796,84408,
10797,84409,0.0
10798,84410,
10799,84411,0.0
10800,84412,
10801,84413,
10802,84414,0.0
10803,84415,0.0
10804,84416,
10805,84417,0.0
10806,84418,
10807,84419,0.0
10808,84420,
10809,84421,0.0
10810,84422,
10811,84423,0.0
10812,84424,
10813,84425,0.0
10814,84426,
10815,84427,0.0
10816,84428,
10817,84429,0.0
10818,84430,
10819,84431,0.0
10820,84432,
10821,84433,0.0
10822,84434,
10823,84435,0.0
10824,84436,
10825,84437,0.0
10826,84438,
10827,84439,0.0
10828,84440,
10829,84441,0.0
10830,84442,
10831,84443,0.0
10832,84444,
10833,84445,0.0
10834,84446,
10835,84447,0.0
10836,84448,
10837,84449,0.0
10838,84450,
10839,84451,0.0
10840,84452,
10841,84453,0.0
10842,84454,
10843,84455,0.0
10844,84456,
10845,84457,0.0
10846,84458,
10847,84459,0.0
10848,84460,
10849,84461,0.0
10850,84462,0.0
10851,84463,
10852,84464,0.0
10853,84465,
10854,84466,
10855,84467,0.0
10856,84468,
10857,84469,0.0
10858,84470,
10859,84471,0.0
10860,84472,
10861,84473,0.0
10862,84474,
10863,84475,0.0
10864,84476,
10865,84477,0.0
10866,84478,
10867,84479,0.0
10868,84480,
10869,84481,0.0
10870,84482,
10871,84483,0.0
10872,84484,
10873,84485,0.0
10874,84486,
10875,84487,0.0
10876,84488,
10877,84489,0.0
10878,84490,
10879,84491,0.0
10880,84492,0.0
10881,84493,
10882,84494,0.0
10883,84495,
10884,84496,0.0
10885,84497,
10886,84498,0.0
10887,84499,
10888,84500,0.0
10889,84501,
10890,84502,0.0
10891,84503,
10892,84504,0.0
10893,84505,
10894,84506,0.0
10895,84507,
10896,84508,0.0
10897,84509,
10898,84510,0.0
10899,84511,
10900,84512,0.0
10901,84513,
10902,84514,0.0
10903,84515,0.0
10904,84516,
10905,84517,0.0
10906,84518,
10907,84519,0.0
10908,84520,
10909,84521,0.0
10910,84522,
10911,84523,0.0
10912,84524,
10913,84525,0.0
10914,84526,
10915,84527,0.0
10916,84528,
10917,84529,0.0
10918,84530,
10919,84531,0.0
10920,84532,
10921,84533,0.0
10922,84534,
10923,84535,0.0
10924,84536,
10925,84537,
10926,84538,0.0
10927,84539,
10928,84540,0.0
10929,84541,0.0
10930,84542,
10931,84543,0.0
10932,84544,
10933,84545,0.0
10934,84546,
10935,84547,0.0
10936,84548,
10937,84549,0.0
10938,84550,
10939,84551,0.0
10940,84552,
10941,84553,0.0
10942,84554,
10943,84555,0.0
10944,84556,
10945,84557,0.0
10946,84558,
10947,84559,0.0
10948,84560,
10949,84561,0.0
10950,84562,
10951,84563,0.0
10952,84564,
10953,84565,0.0
10954,84566,
10955,84567,0.0
10956,84568,
10957,84569,0.0
10958,84570,
10959,84571,0.0
10960,84572,
10961,84573,0.0
10962,84574,
10963,84575,0.0
10964,84576,
10965,84577,0.0
10966,84578,
10967,84579,0.0
10968,84580,0.0
10969,84581,
10970,84582,0.0
10971,84583,
10972,84584,0.0
10973,84585,
10974,84586,0.0
10975,84587,
10976,84588,0.0
10977,84589,
10978,84590,0.0
10979,84591,
10980,84592,0.0
10981,84593,
10982,84594,0.0
10983,84595,
10984,84596,0.0
10985,84597,
10986,84598,0.0
10987,84599,
10988,84600,0.0
10989,84601,
10990,84602,0.0
10991,84603,0.0
10992,84604,
10993,84605,0.0
10994,84606,
10995,84607,0.0
10996,84608,
10997,84609,0.0
10998,84610,
10999,84611,0.0
11000,84612,
11001,84613,0.0
11002,84614,
11003,84615,0.0
11004,84616,
11005,84617,0.0
11006,84618,
11007,84619,0.0
11008,84620,
11009,84621,0.0
11010,84622,
11011,84623,0.0
11012,84624,
11013,84625,0.0
11014,84626,
11015,84627,0.0
11016,84628,
11017,84629,0.0
11018,84630,
11019,84631,0.0
11020,84632,
11021,84633,0.0
11022,84634,
11023,84635,0.0
11024,84636,
11025,84637,0.0
11026,84638,
11027,84639,0.0
11028,84640,
11029,84641,0.0
11030,84642,
11031,84643,0.0
11032,84644,
11033,84645,0.0
11034,84646,
11035,84647,0.0
11036,84648,
11037,84649,0.0
11038,84650,
11039,84651,0.0
11040,84652,0.0
11041,84653,
11042,84654,0.0
11043,84655,
11044,84656,0.0
11045,84657,
11046,84658,0.0
11047,84659,
11048,84660,0.0
11049,84661,
11050,84662,0.0
11051,84663,
11052,84664,0.0
11053,84665,
11054,84666,0.0
11055,84667,
11056,84668,0.0
11057,84669,
11058,84670,0.0
11059,84671,
11060,84672,0.0
11061,84673,
11062,84674,0.0
11063,84675,
11064,84676,0.0
11065,84677,
11066,84678,0.0
11067,84679,
11068,84680,0.0
11069,84681,
11070,84682,0.0
11071,84683,
11072,84684,0.0
11073,84685,
11074,84686,0.0
11075,84687,
11076,84688,0.0
11077,84689,
11078,84690,
11079,84691,0.0
11080,84692,
11081,84693,0.0
11082,84694,
11083,84695,0.0
11084,84696,
11085,84697,0.0
11086,84698,
11087,84699,0.0
11088,84700,0.0
11089,84701,
11090,84702,0.0
11091,84703,
11092,84704,0.0
11093,84705,
11094,84706,0.0
11095,84707,
11096,84708,0.0
11097,84709,
11098,84710,0.0
11099,84711,
11100,84712,0.0
11101,84713,
11102,84714,0.0
11103,84715,
11104,84716,0.0
11105,84717,0.0
11106,84718,
11107,84719,0.0
11108,84720,
11109,84721,0.0
11110,84722,
11111,84723,0.0
11112,84724,
11113,84725,0.0
11114,84726,
11115,84727,0.0
11116,84728,
11117,84729,0.0
11118,84730,
11119,84731,0.0
11120,84732,
11121,84733,0.0
11122,84734,
11123,84735,0.0
11124,84736,
11125,84737,0.0
11126,84738,
11127,84739,0.0
11128,84740,
11129,84741,0.0
11130,84742,
11131,84743,0.0
11132,84744,
11133,84745,0.0
11134,84746,
11135,84747,0.0
11136,84748,
11137,84749,0.0
11138,84750,
11139,84751,0.0
11140,84752,
11141,84753,0.0
11142,84754,
11143,84755,0.0
11144,84756,
11145,84757,0.0
11146,84758,
11147,84759,0.0
11148,84760,
11149,84761,0.0
11150,84762,
11151,84763,0.0
11152,84764,
11153,84765,0.0
11154,84766,
11155,84767,0.0
11156,84768,
11157,84769,0.0
11158,84770,
11159,84771,0.0
11160,84772,
11161,84773,0.0
11162,84774,0.0
11163,84775,
11164,84776,0.0
11165,84777,
11166,84778,0.0
11167,84779,
11168,84780,0.0
11169,84781,
11170,84782,0.0
11171,84783,
11172,84784,0.0
11173,84785,
11174,84786,0.0
11175,84787,
11176,84788,0.0
11177,84789,
11178,84790,0.0
11179,84791,
11180,84792,0.0
11181,84793,
11182,84794,0.0
11183,84795,
11184,84796,0.0
11185,84797,
11186,84798,0.0
11187,84799,
11188,84800,0.0
11189,84801,
11190,84802,0.0
11191,84803,
11192,84804,0.0
11193,84805,
11194,84806,0.0
11195,84807,
11196,84808,0.0
11197,84809,
11198,84810,0.0
11199,84811,
11200,84812,0.0
11201,84813,
11202,84814,0.0
11203,84815,
11204,84816,0.0
11205,84817,
11206,84818,0.0
11207,84819,
11208,84820,0.0
11209,84821,0.0
11210,84822,
11211,84823,0.0
11212,84824,
11213,84825,0.0
11214,84826,
11215,84827,0.0
11216,84828,
11217,84829,0.0
11218,84830,
11219,84831,0.0
11220,84832,
11221,84833,0.0
11222,84834,
11223,84835,0.0
11224,84836,
11225,84837,0.0
11226,84838,
11227,84839,0.0
11228,84840,
11229,84841,0.0
11230,84842,
11231,84843,0.0
11232,84844,
11233,84845,0.0
11234,84846,
11235,84847,0.0
11236,84848,
11237,84849,0.0
11238,84850,
11239,84851,0.0
11240,84852,
11241,84853,0.0
11242,84854,
11243,84855,0.0
11244,84856,
11245,84857,0.0
11246,84858,
11247,84859,0.0
11248,84860,
11249,84861,0.0
11250,84862,
11251,84863,0.0
11252,84864,
11253,84865,0.0
11254,84866,
11255,84867,0.0
11256,84868,
11257,84869,0.0
11258,84870,
11259,84871,0.0
11260,84872,
11261,84873,0.0
11262,84874,
11263,84875,0.0
11264,84876,
11265,84877,0.0
11266,84878,
11267,84879,0.0
11268,84880,0.0
11269,84881,
11270,84882,0.0
11271,84883,
11272,84884,0.0
11273,84885,
11274,84886,
11275,84887,
11276,84888,
11277,84889,
11278,84890,
11279,84891,
11280,84892,1.0
11281,84893,
11282,84894,1.0
11283,84895,
11284,84896,1.0
11285,84897,
11286,84898,1.0
11287,84899,
11288,84900,1.0
11289,84901,1.0
11290,84902,
11291,84903,0.0
11292,84904,
11293,84905,0.0
11294,84906,
11295,84907,0.0
11296,84908,
11297,84909,0.0
11298,84910,
11299,84911,0.0
11300,84912,
11301,84913,0.0
11302,84914,
11303,84915,0.0
11304,84916,
11305,84917,0.0
11306,84918,
11307,84919,0.0
11308,84920,
11309,84921,0.0
11310,84922,
11311,84923,0.0
11312,84924,
11313,84925,
11314,84926,0.0
11315,84927,
11316,84928,0.0
11317,84929,
11318,84930,0.0
11319,84931,
11320,84932,0.0
11321,84933,
11322,84934,0.0
11323,84935,
11324,84936,0.0
11325,84937,
11326,84938,
11327,84939,0.0
11328,84940,
11329,84941,0.0
11330,84942,
11331,84943,0.0
11332,84944,
11333,84945,0.0
11334,84946,
11335,84947,0.0
11336,84948,
11337,84949,0.0
11338,84950,
11339,84951,
11340,84952,0.0
11341,84953,
11342,84954,0.0
11343,84955,
11344,84956,0.0
11345,84957,
11346,84958,0.0
11347,84959,
11348,84960,0.0
11349,84961,
11350,84962,0.0
11351,84963,
11352,84964,0.0
11353,84965,
11354,84966,0.0
11355,84967,
11356,84968,0.0
11357,84969,
11358,84970,0.0
11359,84971,
11360,84972,0.0
11361,84973,
11362,84974,0.0
11363,84975,0.0
11364,84976,
11365,84977,0.0
11366,84978,
11367,84979,0.0
11368,84980,
11369,84981,0.0
11370,84982,
11371,84983,0.0
11372,84984,
11373,84985,0.0
11374,84986,
11375,84987,0.0
11376,84988,
11377,84989,0.0
11378,84990,
11379,84991,0.0
11380,84992,
11381,84993,0.0
11382,84994,
11383,84995,0.0
11384,84996,
11385,84997,0.0
11386,84998,
11387,84999,0.0
11388,85000,
11389,85001,0.0
11390,85002,
11391,85003,0.0
11392,85004,
11393,85005,0.0
11394,85006,
11395,85007,0.0
11396,85008,
11397,85009,0.0
11398,85010,
11399,85011,0.0
11400,85012,
11401,85013,0.0
11402,85014,
11403,85015,0.0
11404,85016,
11405,85017,0.0
11406,85018,
11407,85019,0.0
11408,85020,
11409,85021,0.0
11410,85022,
11411,85023,0.0
11412,85024,
11413,85025,0.0
11414,85026,
11415,85027,0.0
11416,85028,
11417,85029,0.0
11418,85030,
11419,85031,0.0
11420,85032,
11421,85033,0.0
11422,85034,
11423,85035,0.0
11424,85036,
11425,85037,0.0
11426,85038,
11427,85039,0.0
11428,85040,
11429,85041,0.0
11430,85042,
11431,85043,0.0
11432,85044,
11433,85045,0.0
11434,85046,
11435,85047,0.0
11436,85048,
11437,85049,0.0
11438,85050,
11439,85051,0.0
11440,85052,
11441,85053,0.0
11442,85054,
11443,85055,0.0
11444,85056,
11445,85057,0.0
11446,85058,
11447,85059,0.0
11448,85060,
11449,85061,0.0
11450,85062,
11451,85063,0.0
11452,85064,
11453,85065,0.0
11454,85066,
11455,85067,0.0
11456,85068,
11457,85069,0.0
11458,85070,
11459,85071,0.0
11460,85072,
11461,85073,0.0
11462,85074,
11463,85075,0.0
11464,85076,
11465,85077,0.0
11466,85078,
11467,85079,0.0
11468,85080,
11469,85081,0.0
11470,85082,
11471,85083,0.0
11472,85084,
11473,85085,0.0
11474,85086,
11475,85087,0.0
11476,85088,
11477,85089,0.0
11478,85090,
11479,85091,0.0
11480,85092,
11481,85093,0.0
11482,85094,0.0
11483,85095,
11484,85096,
11485,85097,0.0
11486,85098,0.0
11487,85099,
11488,85100,0.0
11489,85101,
11490,85102,0.0
11491,85103,
11492,85104,0.0
11493,85105,
11494,85106,0.0
11495,85107,
11496,85108,0.0
11497,85109,
11498,85110,0.0
11499,85111,
11500,85112,0.0
11501,85113,
11502,85114,0.0
11503,85115,
11504,85116,0.0
11505,85117,
11506,85118,0.0
